GSM5356205	GSM5356206	GSM5356207	GSM5356208	GSM5356209	GSM5356210	GSM5356217	GSM5356218	GSM5356219	GSM5356220	GSM5356221	GSM5356222
MRPS18A	2.54787745285238	2.28103200163768	2.47704230096693	1.72771106328871	2.07964934450908	2.51545379564511	2.65012941097048	2.53654313258686	2.79876961069111	2.16288731057627	2.61986902758334	0.779705718201156
NUP62	3.70546199558588	2.99938108815189	2.64773654877045	2.77343745734497	2.93022279083372	4.23092601321588	-2.27669479307234	2.79099956352636	3.59098676282023	2.90562851521444	4.02395774499553	4.03942658832068
EXD2	5.98927089034927	6.01237621837069	5.83789359519935	5.9616083996322	6.0534041653157	6.07769929964039	6.48986471760642	6.43052416778215	6.43537299897377	6.52366737695024	6.62769266257152	5.91578524051695
DIDO1	-2.27669479307235	1.45188646640484	-1.63076304324023	-2.27669479307235	-2.27669479307234	4.0857824506754	-2.27669479307234	-2.27669479307235	-2.27669479307235	-1.78523134001569	-2.27669479307234	-2.27669479307235
RETN	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
NDUFA11	0.457907922288875	0.60558760287738	-0.572266260004422	-0.187934361571477	-0.614598494886728	0.361418401503223	-0.726282253099076	-0.506851182803651	0.718387146618874	-0.0585856159220797	0.119628212892164	-0.0565282171465766
TERT	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
UCKL1	-2.27669479307235	-2.27669479307235	-2.27669479307235	0.780080258126272	1.95220357984601	-2.27669479307235	3.46653714673662	-0.506851182803651	2.8877646605773	2.56120693665262	1.45239191150366	2.93216620515619
IL17RE	-2.27669479307235	0.399724044196924	0.573753595323478	0.175902843884267	0.5432449913861	1.00257091086996	0.486084847712208	0.106746104281473	1.46060776708513	-2.27669479307235	-0.0343904354505692	0.421347718454221
PTPA	5.57211254297612	6.32248007952374	3.97335132745802	6.63057332483378	6.68714878253219	6.21200666268897	6.72247397064806	6.15397414868344	6.05309099012404	6.32697590777798	5.64504372984766	6.54649673219536
TUBA8	0.556614270767525	0.284613779639708	-0.341707463844906	0.0645168483638183	-0.118481645620091	0.361418401503223	0.00367293841824645	0.406526050788189	-0.396269228938912	0.173413912666085	1.12866352480515	-2.27669479307235
DDX3X	9.16752304717457	9.34144126241898	9.83595203695444	9.61549129242828	9.77772482221813	9.89264034159727	9.27596685475338	9.49369496891717	9.21741606182975	9.84136354262599	9.81357774957724	9.2851249759861
TSHZ2	6.22137450939628	6.51830422019849	6.71560511541176	5.86726245813676	6.65680999172396	6.65090776443073	6.24684336200891	7.00598553974143	5.76964534994592	5.97403446349931	6.20346456826938	5.76700018163187
SUV39H2	2.52367941607284	2.21968343035507	2.77601338572172	1.30606072566168	2.63057036981631	3.04156732105739	3.09866391909603	-2.27669479307235	-2.27669479307235	2.43281397134097	1.81010913631649	-2.27669479307235
PTPN22	-2.27669479307235	-2.27669479307235	-1.63076304324023	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
PLEKHS1	8.70923072554158	8.49336151927904	8.43317963846813	8.42595521247836	9.04898960109776	9.6491743522258	9.30825927747226	9.68280031174413	9.4376659666168	8.81644671863759	9.07070645164891	8.96367993450531
TMTC1	1.16924035159434	2.08855768634707	-2.27669479307235	4.30477142430299	2.30504574133513	1.31197955995381	-2.27669479307234	-2.27669479307235	3.26529142823899	1.2018572466261	3.6214701160078	3.67729685150309
NUDT16L1	2.49906857674085	2.78318070834497	3.38716097861774	1.83342797783166	2.69170226563859	3.02042001174708	1.6744795091819	2.50528743701706	1.20756951619764	1.7961775929129	3.50047589102858	2.64339735630879
TMEM116	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
NSUN2	2.49906857674085	-2.27669479307235	3.08427400899043	3.09018953267007	1.38889199025991	2.2507401837374	3.6943493616636	4.52116476781931	2.10497551724119	2.02123257348032	3.75677279953761	4.01716913193917
DYNC2LI1	5.88627912398436	5.96876196651314	5.71843518099287	5.13438278291957	5.25809511574953	6.02823560184744	6.35954396633328	6.11049767449358	6.31417423724537	6.51840428815077	5.91078421001604	6.48295256828265
KANSL1	3.93380171493058	-2.27669479307235	3.86212362958042	3.26412416680126	3.48493905931132	2.54537237675477	0.998392690204195	4.07628774129511	-2.27669479307235	3.058495959431	4.07193178477734	3.98312555611617
SLC26A8	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-0.787343299194674	-2.27669479307235	0.0620726074413463	-2.27669479307234	-2.27669479307235
CDADC1	1.59791323295703	2.74013756271204	2.89381002812548	1.79904261285178	2.47696992379451	2.65920314993425	3.25723315041455	3.61682807630797	3.39239318919609	1.92904339954654	3.15335264446815	2.1243278933622
ALDH8A1	-2.27669479307235	-0.128834668225695	0.328027930518783	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	0.393164913385999	-2.27669479307235	-0.629473166538034	-2.27669479307235
LIMS1	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	0.677786470255079	-2.27669479307235	-2.27669479307235	1.30326935146181	-2.27669479307234	1.69027909471753
GTF2A1L	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
SECISBP2L	7.97407928981808	8.12011038185793	8.13725610214444	8.19422905792266	8.16542882387313	8.31374678564279	8.8495414837617	8.59961296453156	8.56009705079775	8.60927253297498	8.4554512969135	8.66086833177225
SLC1A4	-2.27669479307235	-2.27669479307235	-2.27669479307235	0.279302028197919	-2.27669479307234	-2.27669479307235	-2.27669479307234	0.961418638897886	-2.27669479307235	0.911928472673262	-2.27669479307234	-2.27669479307235
TCF24	-0.747997331864295	-2.27669479307235	-0.846811811110157	-0.187934361571477	-0.826838516380981	-0.112086594892805	0.379749925220327	-0.506851182803651	-1.65717162906318	1.09277389267527	-0.898613962747294	-2.27669479307235
ENO3	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-0.826838516380981	0.490058144443568	-2.27669479307234	-2.27669479307235	-2.27669479307235	0.373222569021295	-2.27669479307234	-2.27669479307235
REST	6.08332957975981	6.09156357835261	5.7624643623906	6.08981530108869	6.02201054881468	5.57809909563608	6.09128013866648	6.51729442609855	6.15072312266578	6.15110507978897	5.34270627240739	6.00896239929792
TTC27	2.64080427639837	3.03543240297306	0.96685899289639	-2.27669479307235	2.33089667783737	-2.27669479307235	3.22688301768262	3.09383030810724	-2.27669479307235	-2.27669479307235	-0.898613962747294	-2.27669479307235
MAP3K12	2.42261210166611	-2.27669479307235	2.67432061635035	0.0645168483638183	1.98513594145761	3.32640044845277	3.91979089883885	4.48156253547064	-2.27669479307235	2.4984382779542	3.35294704536596	5.03589071107649
SLC30A6	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
RASAL1	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
RIPOR1	-2.27669479307235	2.96240575225743	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-0.147159386388751	-2.27669479307235	-0.027379586421629	-2.27669479307235	0.710620537879999	0.977108258495611
SCRN3	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	1.16555408144219	2.13300791220856	2.33796537074385	-2.27669479307235	0.276774587383127	0.975659297668881	-2.27669479307235
CCT6B	0.817711728789565	2.25068378661055	1.88861310681526	-1.12601548363907	-0.429614878313972	1.31197955995381	1.26054517272536	2.59709361060546	1.77246996207138	1.35142168750209	2.27107165369505	1.99363690711673
RAB42	-2.27669479307235	-2.27669479307235	-2.27669479307235	0.631666316674206	0.451960899814317	-2.27669479307235	1.37568304526623	-2.27669479307235	-2.27669479307235	0.629026556870225	0.610225002306299	-2.27669479307235
NEK4	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
FBXL5	-2.27669479307235	-2.27669479307235	-2.27669479307235	2.02412371027776	-2.27669479307234	1.31197955995381	0.677786470255079	-2.27669479307235	-2.27669479307235	0.46362481141507	2.42676616925135	-2.27669479307235
TMEM126B	-1.00530545602251	1.28222691596384	0.456116075193731	0.631666316674206	-1.07577852806984	0.0635885869060608	0.9246704988904	0.535890648941714	0.983613473434022	1.68782666532024	0.258778735121993	1.79864215585251
ZNF850	2.47403060577957	2.36842452297972	1.93332272457147	-2.27669479307235	2.3812490919041	2.81469794761386	2.60364202246785	2.86673621105625	2.49318259281771	2.66010935035799	2.76702044269987	2.75520438692554
ENY2	4.40705249325177	3.86519734262609	4.61165764309092	4.14283450400648	4.11779878665303	4.33736611841663	4.45300725512582	4.25603445802839	4.78959992005856	4.36176242291027	4.508336356045	4.41630734500605
CSRP1	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	1.26698564152006	-2.27669479307235
TUBD1	-2.27669479307235	-2.27669479307235	-2.27669479307235	0.175902843884267	-2.27669479307234	0.0635885869060608	-2.27669479307234	-2.27669479307235	-1.22515939093057	-2.27669479307235	-2.27669479307234	-2.27669479307235
PINLYP	4.25366838445995	3.8450250760297	4.28071029861552	2.52260237959853	2.80670405867805	2.7647056188789	4.28641646741969	3.58728167301758	3.71777120858866	1.72485520717258	1.39319832978033	4.97944878431264
C19orf84	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
SMIM17	-0.172629433144818	-0.489590829439722	0.328027930518783	-0.187934361571477	-0.118481645620091	-0.821611827639172	0.998392690204195	0.106746104281473	-0.893141500781982	0.70512028913107	-1.22975037979098	-0.494433774995213
ZNF705B	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
DHRS4L2	0.113372356737697	1.6966670817908	3.95178125338295	2.43574350418618	-2.27669479307234	-2.27669479307235	-2.27669479307234	1.88286893769874	4.17212582118144	-2.27669479307235	-2.27669479307234	0.120939622584691
CRB1	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
PEX19	2.88829926933101	3.01751935282256	3.19857542229246	2.60452746892262	2.25191131166801	3.85440809782601	2.73883816374305	2.79099956352636	3.29813197423674	3.39352354341713	3.18859541079543	2.08206614971155
ATF5	4.33934659554001	4.25741983609029	4.42075122279394	3.52829537616249	4.27253920741586	4.60222005991154	4.08118038559967	4.04402568635078	3.93170449268559	3.89377700520159	3.51443181450771	4.16620888997666
HCN2	-1.00530545602251	-0.971758340113448	-1.18618068989194	-0.883326850128521	-0.118481645620091	-1.16489635151242	-2.27669479307234	-1.13586056323969	-1.22515939093057	-2.27669479307235	-0.206838846817294	-2.27669479307235
POGZ	2.59508893524097	-2.27669479307235	1.12939857036974	0.466215234963063	1.33881029228229	-2.27669479307235	-2.27669479307234	-2.27669479307235	1.20756951619764	-1.78523134001569	-2.27669479307234	2.85896626789744
EIF4G1	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
MATR3	-2.27669479307235	0.945820433667592	1.3433039512878	-2.27669479307235	0.786840161141395	1.16555408144219	0.846977246264306	-2.27669479307235	1.27510986030903	-2.27669479307235	-2.27669479307234	-2.27669479307235
KCNJ18	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-1.75770442008691	-2.27669479307235	-2.27669479307234	-1.13586056323969	-1.65717162906318	-1.78523134001569	-2.27669479307234	-2.27669479307235
TRABD2B	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
MEPCE	4.53966422875916	3.99901776196596	4.1729768301499	4.30477142430299	4.56167018813667	4.9596849462616	4.18744493334596	4.91523037410631	4.25809532833537	4.64863371804429	4.69146944914572	4.80854461970873
CEP152	4.0141597954519	4.3533693440459	4.65234343336717	4.29863120666474	4.11035489679616	4.2939663251679	3.87155948057769	4.1985717232763	4.637509826559	3.81869087128855	4.33830317950236	2.88378121484739
MR1	-2.27669479307235	-2.27669479307235	0.682517916080375	0.175902843884267	1.2869273428549	1.92628960937341	0.264949407934579	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
PTPRU	6.53609232182036	6.10858572679781	6.38032497509693	6.42326831658443	6.55629849932023	7.18764250418683	6.72519072297497	6.97922018883291	6.05068394794753	6.57526846715872	6.44848421612971	6.60922094887861
CFAP300	3.23978503159688	3.87517868160985	3.97335132745802	3.01728018385608	3.07491912481399	3.39373203783902	5.04652418915275	4.52116476781931	4.79536230877368	4.28945102654889	4.24930754376286	5.45970303642468
PPIE	3.45979509116537	3.60224267258963	2.89381002812548	3.1183519360989	2.67161141626864	3.62146558745835	3.50498613609364	3.54179554133707	3.74184388713763	2.18962255190405	3.18859541079543	3.39609225706177
GRHL3	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	0.0150763609874521	1.08636282639045	-0.506389638257105	0.764286973671338	0.509909997376766	-2.27669479307235	0.892607910619093	0.669855028234679
DDIT3	-0.529709072001092	-2.27669479307235	-0.142967798060833	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-0.0343904354505692	-2.27669479307235
PLEKHO2	-2.27669479307235	0.399724044196924	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
TMEM184B	-2.27669479307235	-2.27669479307235	-2.27669479307235	2.36698560280061	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	2.96873214269883	-2.27669479307234	-2.27669479307235
C19orf81	-2.27669479307235	-2.27669479307235	-2.27669479307235	-1.7843513588034	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-1.65717162906318	-2.27669479307235	-2.27669479307234	-2.27669479307235
CLDN34	-2.27669479307235	-2.27669479307235	-1.63076304324023	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
TEX22	0.817711728789565	0.60558760287738	0.456116075193731	0.375783537996659	0.354508474127348	-0.544513439238459	-1.3025293848448	0.264408579692402	-0.20006599115858	0.276774587383127	1.33147174410199	1.30567055390117
GGACT	1.6435405658528	2.28103200163768	2.75125427801058	2.13855018812716	2.16834987444614	2.35578000487675	2.48041483842544	2.33796537074385	1.81847172034594	1.99115267878592	1.93987346793648	1.15072269257141
ANKRD28	4.28998795585351	3.86519734262609	4.56979108335704	4.5047057438586	3.71829335354297	3.88982142062813	3.71636329874158	4.97919019051622	4.16324025479894	2.96873214269883	4.83183141768121	3.78660323858943
PTP4A2	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
C16orf95	-0.529709072001092	-1.29084056087616	-1.63076304324023	-0.675644824018164	-0.265677047968681	-0.544513439238459	-2.27669479307234	-1.13586056323969	-0.623419555597659	-0.0585856159220797	-0.206838846817294	0.120939622584691
PRSS56	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
TSTD3	0.895204085166561	1.50427803418388	1.05041661384489	0.375783537996659	1.23310872387397	1.78296414107474	1.62878261413523	0.535890648941714	1.20756951619764	2.1078829589408	1.66750902049302	1.44557897040243
RNF225	-1.31868652011807	0.399724044196924	-1.18618068989194	0.466215234963063	-0.614598494886728	-0.544513439238459	-0.985824190826442	0.106746104281473	-0.396269228938912	-0.677685923710478	-0.402734807894189	-0.0565282171465766
GIMD1	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
COG4	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
ANKRD44	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
ATP6V1FNB	1.28892681385714	0.60558760287738	-0.572266260004422	0.977489341726157	0.786840161141395	1.08636282639045	1.26054517272536	1.83338832841604	0.81231891168999	0.777400806887139	1.12866352480515	0.779705718201156
TMEM35B	5.7573196925539	5.72012337915921	5.70882296068275	5.56616561591291	5.49946087654344	5.26853085346791	5.37185990517118	5.3789907817633	5.24609267997459	5.58846798940564	5.51225058638792	5.45142687343369
TEX50	-2.27669479307235	-2.27669479307235	-2.27669479307235	-1.7843513588034	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
EFCAB13	1.34524143854298	1.50427803418388	1.27546598199548	1.48974867134162	1.57345600530114	2.13744783617444	1.84403660215088	2.65520479572332	1.81847172034594	1.72485520717258	2.02032125842183	1.51075366427471
NASP	0.351949039902589	1.98174755709399	0.573753595323478	2.19253073102939	2.13938477738305	2.45368837240679	0.486084847712208	2.30203950572664	0.393164913385999	0.911928472673262	2.05892315754598	1.89943146472023
TP53AIP1	-2.27669479307235	-0.710624307265894	-0.846811811110157	-0.675644824018164	-0.614598494886728	-0.312158598825616	0.264949407934579	-2.27669479307235	0.126828830409018	-1.12768863478595	-2.27669479307234	-0.776027252083728
CCDC107	3.04951838784813	3.203299166766	2.62065341479175	2.68204927429897	2.35629254641198	2.51545379564511	3.40008682920031	2.73820535591768	2.5212709337658	3.26114383291193	2.94243777108087	2.4240996781603
YIPF6	0.735819529131053	-0.710624307265894	2.64773654877045	1.30606072566168	-2.27669479307234	1.31197955995381	0.585117421830382	3.70200135470855	-2.27669479307235	2.18962255190405	2.45598576953524	-2.27669479307235
DENND1B	3.3676391036201	1.78402448557737	4.28071029861552	3.74248004740442	4.70199454482946	4.58791617863879	3.8617166398497	4.34699476623855	-0.623419555597659	1.09277389267527	2.48462530012253	-2.27669479307235
DCXR	-2.27669479307235	-2.27669479307235	2.98157798841913	3.92893852292778	-2.27669479307234	2.71291857740146	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	4.07218188405142
ZNF783	2.74913024952441	3.2953783501312	2.59305211724301	2.64380900376822	3.60632917132957	2.81469794761386	2.9393298949686	-2.27669479307235	2.82153831237835	1.72485520717258	2.05892315754598	3.32539205289498
PRODH	5.00491709162746	1.28222691596384	3.37099990690413	3.03215980417124	4.5452014972197	5.5525460690877	4.66593475001444	5.06207580868744	0.617911057941354	3.99576903777406	4.70977987349741	5.20295943611721
TRPM4	4.89130391507278	5.74210606220223	5.385906544981	5.56360745773819	4.27253920741586	5.3889246592485	4.95227712009125	5.4909288184495	5.15041829392777	4.92806374894774	5.22032777992912	5.00794574919377
PIMREG	-2.27669479307235	0.698458340698238	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-0.402734807894189	1.15072269257141
TRIM49C	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
SMKR1	3.14778605113917	2.47727706341553	3.12338936200097	2.24456414863063	2.04882775921743	2.9771720954966	4.05550495801002	3.84618167764035	3.52315575551196	3.87742566124756	2.45598576953524	4.0504278590623
APTX	3.16353241755071	3.55334956862001	3.70338648415438	4.19003879533734	3.37741240537034	2.90976772824046	3.19588066041323	3.90723934703994	-2.27669479307235	3.46091794966442	2.98315092119926	2.4240996781603
GFY	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
DEFB130B	-2.27669479307235	-2.27669479307235	-2.27669479307235	-1.7843513588034	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-1.12624943075802
TGFBR3L	-2.27669479307235	-0.710624307265894	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
PDZD7	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	0.717322423424258	-2.27669479307234	0.535890648941714	-2.27669479307235	-0.885212449061531	0.119628212892164	0.120939622584691
TEX13C	-2.27669479307235	-1.70114737628803	-2.27669479307235	-2.27669479307235	-1.75770442008691	-2.27669479307235	-2.27669479307234	-2.27669479307235	-1.65717162906318	-2.27669479307235	-2.27669479307234	-2.27669479307235
TMEM178B	4.40042311131281	3.45029273389464	2.80035474412358	3.92096599025737	4.65160010803679	4.23092601321588	4.4725409503348	5.01846341843932	4.40854159246043	4.3734696408817	3.18859541079543	4.85947464212579
MKRN2OS	2.90712833364938	3.07060475591462	3.08427400899043	3.21280406902707	3.28786243455656	3.16232763981095	3.13180274443658	3.07266351429562	2.77563580211738	2.99927819952084	2.94243777108087	3.15238320697148
LRRC72	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
FLVCR2	-0.529709072001092	1.15691318473992	-1.18618068989194	-2.27669479307235	-2.27669479307234	-2.27669479307235	1.3192624124033	0.406526050788189	0.126828830409018	2.66010935035799	-0.206838846817294	1.57311087201396
IRF4	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
SPINK6	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-1.37681989443685	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
SERPINB6	-2.27669479307235	-0.710624307265894	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-0.506851182803651	-0.623419555597659	-2.27669479307235	-2.27669479307234	-2.27669479307235
MIPOL1	0.113372356737697	2.28103200163768	0.0316797022959329	1.25623662614906	2.65123682744422	1.92628960937341	-2.27669479307234	-2.27669479307235	-2.27669479307235	3.27369303201325	-2.27669479307234	2.03852895043619
USB1	-2.27669479307235	0.399724044196924	-2.27669479307235	-2.27669479307235	1.77522323498564	2.54537237675477	-2.27669479307234	1.42937700834372	2.31209742039505	0.373222569021295	0.258778735121993	-2.27669479307235
RGS5	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
BBIP1	2.36929306703706	2.25068378661055	1.88861310681526	2.21878201208336	2.25191131166801	2.2139557947528	2.9204889958344	2.06538763189536	2.72822467118657	3.34677880471909	1.89790230884505	2.45754366684796
RAB9A	4.84322913794255	3.46358468000712	4.56269366117185	4.1767087174175	4.37549022909248	4.41234011150389	4.09804694410068	3.71572055338887	4.12714040093197	4.78637204025917	4.24093805010153	4.08293711166941
GPR35	1.81285795131449	1.78402448557737	1.05041661384489	0.551311258827493	0.859683250343646	-2.27669479307235	1.42997998371754	1.42937700834372	1.13671127979418	1.39801863358348	-2.27669479307234	2.24415698338094
FCRL5	-2.27669479307235	-1.70114737628803	-2.27669479307235	-1.41795300005	-2.27669479307234	-1.61624582377998	-1.70890384899128	-2.27669479307235	-2.27669479307235	-1.41931846187227	-2.27669479307234	-2.27669479307235
DCLK1	-2.27669479307235	-2.27669479307235	-2.27669479307235	-1.41795300005	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-1.65717162906318	-2.27669479307235	-2.27669479307234	-2.27669479307235
SRSF2	6.88019095208848	7.06560437627684	7.0150341949267	6.99668094447323	6.90178081477819	7.19355896793003	7.05386851625506	7.08077730057625	6.9981061426586	6.94641220306145	6.56705086731113	6.92232817549384
FAM240A	-1.31868652011807	-1.70114737628803	-2.27669479307235	-1.12601548363907	-2.27669479307234	-1.16489635151242	-0.985824190826442	-2.27669479307235	-1.22515939093057	-2.27669479307235	-0.898613962747294	-1.58971291670049
SLC12A8	-1.00530545602251	2.31075494871714	-1.18618068989194	-1.41795300005	1.52948103244289	-0.112086594892805	1.76174758704536	-2.27669479307235	3.3616520409342	2.67910148985203	-2.27669479307234	3.26999609555066
TLX1	-0.0225529409682454	0.159516448822045	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-0.885212449061531	-2.27669479307234	-2.27669479307235
MICU1	7.11290614534617	6.96053529268844	7.13113420529267	7.15630107961259	6.91465913822974	6.87066295322632	7.2905354108322	7.27513424801428	7.1282243628278	7.46231809541078	7.1654114093673	7.26339989549109
LRCOL1	-2.27669479307235	-2.27669479307235	-1.63076304324023	-2.27669479307235	-2.27669479307234	-1.61624582377998	-0.985824190826442	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
MPC1L	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-1.16489635151242	-2.27669479307234	-2.27669479307235	-1.65717162906318	-2.27669479307235	-2.27669479307234	-2.27669479307235
