control 1	control 2	control 3	control 4	control 5	control 6	IL-17+TNFa 1	IL-17+TNFa 2	IL-17+TNFa 3	IL-17+TNFa 4	IL-17+TNFa 5	IL-17+TNFa 6
TAGLN2	9.32141858255491	9.02279706298615	9.24175176221372	8.93235162148769	9.18180754757364	9.2645706540844	9.75099716385644	9.8135019831325	10.0166035139846	9.74430628362691	9.7020959053898	9.60616911987201
TAGLN3	1.13594888324377	1.82844406837837	2.22284894254237	0.00187963953659707	0.908614478605826	1.72312638272851	0.494818156032219	1.70287366401421	1.84921633410363	-0.811992113169663	0.246369652955636	1.42339739286167
TAL1	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TAL2	-1.80531864739993	-2.5338212663461	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-2.07696909509392	-2.56064018328506	-3.15400561093548	-1.92407130052709
TALDO1	8.38240907676711	8.13463282113597	8.18687273486473	7.96412417562447	8.18593353905085	8.01444792725587	8.6133755744077	8.38808869504919	8.59672546443784	7.94953067979019	8.07497006199865	8.13457486808303
TAMALIN	-3.15400561093548	-1.76928451696525	-3.15400561093548	-3.15400561093547	-3.15400561093547	-1.33706370224473	-1.38642893766531	-1.21352540208995	-0.86595921526741	-2.14141950301772	-1.87078230047805	-1.92407130052709
TAMM41	2.41293337030029	2.26861703503943	1.90957484658098	1.573747685273	2.00594314512985	1.41341940100039	2.58543695897519	2.51483913169667	2.07942367682116	2.51441691828223	2.27422930512445	1.78156672511801
TANC1	5.8283410168029	4.74963392734585	6.17180685961717	5.81036106848777	6.15359444772485	6.32162612256962	4.61042418572576	4.95829763295726	4.72000092412003	6.01821885489016	5.36038724414512	5.73940287276018
TANC2	3.9827579974269	4.70694383086571	4.80775962648831	4.62106277677107	4.07943052922799	4.15048391596619	5.14331401921835	5.21339485302139	5.65936789346123	5.66379202093738	5.36415362018095	4.99810321863513
TANGO2	3.33276234717258	2.51693826339544	2.4980958036337	3.1859798766472	1.90654550847545	3.65369406682296	2.73343528730388	1.81917950097821	3.36075403416848	3.27164311235791	2.17479921489386	2.90093120235987
TANGO6	3.72914318399482	3.90257365665934	3.8420190656827	3.63911721960522	3.65232498188607	4.01791470641962	3.97029542720696	3.68050182961462	3.82145294669539	4.08520954415927	4.03399924040891	4.01220456366643
TANK	5.55732484120442	6.10255781665584	5.91621573617738	6.0582334937962	5.86278678593934	5.68034559419741	6.25257578756424	6.58292241913279	6.38611793435657	6.40338012298952	6.29274109792394	6.63777675042167
TAOK1	7.25277933662159	7.07579605323174	7.51605630697445	7.2997299976656	7.54093272004585	6.68871007339096	6.75871635859593	7.45262658147604	6.2090254393502	7.17196254684487	7.60310647027381	7.28786653358067
TAOK2	5.68788411631316	5.57280969581186	5.54602020978683	5.55701334601719	5.67318813648313	6.07854453760938	5.57148206465858	5.22398392536379	5.90725730259403	5.86111285220761	5.92821958997826	5.59196305579579
TAOK3	4.88450293012019	4.94597032779309	4.70683146861858	5.08500823914749	4.84423908221822	4.9314814311918	4.68505024923671	4.69715026637309	4.59161407014044	4.77784481542475	4.76984405143287	4.1939796970915
TAP1	5.15227333734598	5.29760330905984	4.78226340094246	5.67327327459308	5.34333783820155	5.41634793528901	6.00804616298764	6.241925030907	6.19436380665563	6.38475135757556	6.41851138044061	6.31971798243212
TAP2	5.60960594190416	5.51306702323716	5.29874298951433	5.82300223336626	5.86808059700622	5.82443446239577	5.82902012349286	6.00666267385772	6.47473125965437	6.26011421646735	6.24961525493919	5.97721922376956
TAPBP	5.68463823585983	5.48613097544579	4.83281308012254	5.73744763624666	5.54849562161422	5.8896951690449	6.20687364765169	5.98607395770711	6.80978425661791	6.55138699287575	6.55740618803721	5.55687520053954
TAPBPL	5.05507550894461	5.11875984236089	5.1386115907295	4.42935830129559	2.51801334870386	4.17898700404174	4.60081854595913	4.55621399599294	4.94978266726036	4.47826064039318	4.66382240535953	3.09207962719167
TAPT1	0.887589839224008	2.13627434117777	1.88240611421584	0.841160128312284	2.13451147100074	1.87021189570257	1.59938545018609	3.21940258543039	2.85168153544558	0.0382193410164785	2.27422930512445	1.21998534180384
TARBP1	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-0.414696426718253	-0.87670370631758	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TARBP2	2.8669075527265	3.23330560907318	0.129076057558219	0.580309769003	2.37659890652924	1.20747158963991	2.40586731734324	2.74792462870164	3.10261761120059	1.32935952362904	1.4274144906159	2.64610650286998
TARDBP	6.40003581220649	6.34777680985865	6.39967837660177	6.13424952736686	6.3413403238751	6.64442699519622	5.94237777303977	6.53411839346354	6.27321907764468	5.94782733584495	6.04662045828452	6.42329910173864
TARM1	-2.55411584105492	-1.76928451696525	-1.34849735429771	-2.62833536174735	-3.15400561093547	-1.33706370224473	-2.58746989355282	-2.66294651762884	-3.15400561093547	-1.81698730928964	-1.87078230047805	-2.23025394200085
TARS1	7.33892202019738	7.80827353856458	7.62610099713866	7.40058328709328	7.33126574523481	7.22816757279998	8.57893091904795	8.34366678261986	7.90447995337829	8.50245436906705	7.95834551945559	8.23691480096255
TARS2	4.58010725358784	4.74314788162592	4.56024015972475	4.39251652582596	4.70622527517958	4.9348280913804	4.6199662927454	4.79508625901163	4.98144077555185	5.00539564666692	4.73245096332021	4.837030813775
TARS3	3.3816886783812	3.05626116380747	3.48367927910648	3.67302800646707	3.2022988958485	3.36704642116406	1.52006625234146	2.40745172884	2.01413447449867	3.65873543527191	3.2654568175973	3.20675031091203
TAS1R1	-0.308573943672655	-0.257761110456399	-3.15400561093548	-1.6901692514204	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-1.74011530412647	-3.15400561093548	-1.20255104250555	-0.698458671354633
TAS1R2	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TAS1R3	-3.15400561093548	-3.15400561093548	-3.15400561093548	-1.94062304480294	-0.888439866815542	-0.165016883349381	-0.29552312180551	-0.936996307821605	0.0667476846279352	-1.13516738657939	-1.20255104250555	-0.956087312047762
TAS2R1	-1.80531864739993	-2.10149014703922	-1.34849735429771	-2.24388355770001	-3.15400561093547	-1.62168779485354	-3.15400561093548	-3.15400561093548	-2.51723111717014	-2.56064018328506	-3.15400561093548	-3.15400561093547
TAS2R10	-2.55411584105492	-1.76928451696525	-0.908119286320023	-1.6901692514204	-0.888439866815542	-3.15400561093548	-3.15400561093548	-1.76339015861649	-3.15400561093547	-2.56064018328506	-3.15400561093548	-1.67163015057421
TAS2R13	-2.55411584105492	-2.5338212663461	-2.4545599573671	-3.15400561093547	-3.15400561093547	-3.15400561093548	-2.58746989355282	-2.66294651762884	-2.51723111717014	-3.15400561093548	-3.15400561093548	-1.92407130052709
TAS2R14	0.207876939729987	0.399530788642327	1.00342452535676	0.261651556976017	0.174402903847448	0.613297274892596	0.379705825836761	1.05040742617573	0.442569446728828	0.776290935546247	0.593000626022468	0.786412346792742
TAS2R16	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TAS2R19	-1.31485068820411	-1.49943887225797	-1.63212964682836	-2.24388355770001	-0.513248086955428	-1.62168779485354	-2.18173480246917	-1.55593519757318	-1.74011530412647	-1.81698730928964	-1.61211323088715	-1.26994454930684
TAS2R20	-0.208620789853732	0.186587524549493	-0.0688242883522382	-0.147952553194871	-0.128834118681905	0.678632494180201	-0.500809276462507	0.0333702747901616	0.228998176473487	-0.811992113169663	-1.03445577220333	0.0972438078381327
TAS2R3	-1.53934144092778	-0.15726790405105	-1.98551670049643	-1.12642134260702	-0.888439866815542	-1.62168779485354	-2.58746989355282	-2.0057685901684	-1.74011530412647	-1.13516738657939	-1.61211323088715	-1.26994454930684
TAS2R30	-3.15400561093548	-3.15400561093548	-2.4545599573671	-3.15400561093547	-2.1889732147773	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TAS2R31	-3.15400561093548	-1.07593229780528	-1.63212964682836	-1.94062304480294	-2.59226042358828	-1.62168779485354	-3.15400561093548	-2.0057685901684	-3.15400561093547	-2.56064018328506	-2.59041744995853	-2.61942497858341
TAS2R38	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-2.59226042358828	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TAS2R39	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TAS2R4	-1.53934144092778	-1.07593229780528	-1.11157015211956	-0.229139237256666	-0.128834118681905	-0.557864468004586	-0.29552312180551	-1.21352540208995	-1.03994045230496	-1.55228591563302	-1.61211323088715	-0.585065999755257
TAS2R40	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TAS2R41	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TAS2R42	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-2.44839575428493	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-2.59041744995853	-3.15400561093547
TAS2R43	-2.13167222902314	-2.5338212663461	-2.4545599573671	-2.24388355770001	-1.87414150740527	-3.15400561093548	-2.58746989355282	-2.29725687659454	-3.15400561093547	-3.15400561093548	-3.15400561093548	-2.61942497858341
TAS2R46	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-2.29725687659454	-2.07696909509392	-3.15400561093548	-3.15400561093548	-3.15400561093547
TAS2R5	0.278474751351644	0.987526807334293	0.21869728084825	0.672600543362135	0.823976163775306	0.967149206795921	-0.0337515610341027	-0.0323189178351572	0.303757062397402	0.0382193410164785	-0.21080316939078	0.0972438078381327
TAS2R50	-3.15400561093548	-2.5338212663461	-3.15400561093548	-3.15400561093547	-2.59226042358828	-3.15400561093548	-2.58746989355282	-3.15400561093548	-3.15400561093547	-2.56064018328506	-2.59041744995853	-3.15400561093547
TAS2R60	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-2.59226042358828	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TAS2R7	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TAS2R8	-2.55411584105492	-3.15400561093548	-3.15400561093548	-3.15400561093547	-2.59226042358828	-3.15400561093548	-2.58746989355282	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TAS2R9	-3.15400561093548	-2.5338212663461	-3.15400561093548	-3.15400561093547	-3.15400561093547	-2.44839575428493	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TASL	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-2.44839575428493	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-2.61942497858341
TASOR	5.14284299194178	5.34976543838619	5.1270838684431	5.22112283223152	5.29698844576449	5.33762502254575	5.11435128147762	5.64364461090403	5.24361984167926	5.12600498790176	5.20525735816261	5.1012391384606
TASOR2	6.43329399274047	6.36688757418451	6.33976646735784	6.25204426660523	6.32410934448608	6.55374018652746	5.94996374120198	6.17801042630292	6.19804320734853	6.54610227861617	6.46572675760087	6.41650685777912
TASP1	4.44083464328695	5.00950357021237	4.59412739899639	4.09603854360516	4.25537731169152	4.79081998389773	4.61042418572576	5.14074230441468	4.92631426335246	4.35875935660686	4.45717984103676	4.96590038447163
TAT	-0.658206380037426	0.525820648412859	0.598487611430963	-0.504337998742444	-0.752243248347907	0.143431568666234	-0.500809276462507	0.771202896638488	-0.325508237313836	0.727324148938985	-0.623084711750756	0.0972438078381327
TATDN1	3.90679185394293	3.72305799808536	3.57135326752121	2.97563908985948	3.57674115565722	3.58719298485234	3.53871651951074	3.73086872774831	3.46215470447822	3.20166594014248	3.2973246245751	4.00316592823583
TATDN2	5.57320905865338	5.47834167787417	5.50430206024963	5.51556145083079	5.44779374880722	5.88278060695185	5.17602567943294	5.02440579493115	5.74234376790129	5.56099556047914	5.51406903748834	5.15731516131525
TATDN3	3.9234104284212	3.58480409847952	3.79179658454994	3.08043397480486	3.84182120640823	3.45358492087067	3.61067678723443	3.95080804768897	4.02849545448204	2.93677604569849	3.50262744840736	4.06527852015708
TAX1BP1	8.89646080495218	9.12642295215723	9.04694813105451	8.70453528820067	8.66870077177877	8.80328338650183	8.57770727275184	8.77812195673562	8.49346509800974	8.33124882857871	8.29316666939547	8.73827866073828
TAX1BP3	7.12749448315479	6.64776548237303	6.80431794595903	7.20149466103557	7.15732851909972	7.31741096640375	7.12877305439907	6.32378569006877	7.3921252526442	7.48068232465173	7.29664255166978	6.49517080390263
TAZ	0.587398626554116	-3.15400561093548	0.786091236196285	1.0619904896351	2.00594314512985	1.62709303238219	1.59938545018609	1.57636289030654	2.41910581940483	2.11833125148047	0.643463218533796	1.39603629671585
TBATA	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TBC1D1	4.34950426185242	3.54060537938352	3.43775978599157	3.08883275770184	3.85787506432886	3.90642142748777	3.16571983212816	2.43201589210268	2.48484189994877	3.87648892738795	3.53640115782389	3.51088550681744
TBC1D10A	4.73248081369755	4.48002373106	4.76004502939657	4.43924489646222	4.73837738797643	5.30696004553496	4.44848672043814	4.31010082323205	4.80609777024826	4.83674264592134	4.87389826334555	4.2176161400608
TBC1D10B	4.82972208249417	4.5298611299164	4.12303563456455	4.47171930213787	4.50345327554834	5.30437496458617	4.33719236844654	4.06515165608987	5.11199147422015	5.05832458489234	4.88180212879957	4.04780324962196
TBC1D10C	-3.15400561093548	-2.5338212663461	-3.15400561093548	-1.12642134260702	-3.15400561093547	-3.15400561093548	-1.60613508077251	-2.29725687659454	-1.23781750405501	-3.15400561093548	-1.20255104250555	-1.26994454930684
TBC1D12	1.24574174158623	1.30186677636412	-0.729845383924485	0.580309769003	0.908614478605826	0.913878092722568	0.963086481633382	0.472823117576117	-1.03994045230496	0.453948189877505	0.430070661721153	0.74363677652187
TBC1D13	4.47880854151636	4.46038754778342	4.59830788016175	4.66946320390076	4.63968812051322	4.50589052689608	4.10776315906785	4.31671163271807	5.08839617945394	4.75359551432574	4.92068469167306	4.32669839938678
TBC1D14	6.65431270133558	6.55082327501871	6.50808107819152	6.56284724227585	6.50064253491007	6.79381280859306	6.42124164022223	6.40668232748896	6.83835651625725	6.89755737210709	6.71539332066875	6.31150386987565
TBC1D15	3.42123015570526	3.46379174855696	3.42839785718045	3.39005421411928	3.39064071488841	3.79297991743714	3.3141750842536	3.95080804768897	3.42076701056201	2.59850932106664	3.13926105721064	3.17490663831735
TBC1D16	5.34140707445556	5.49580882694089	4.19657105118927	5.172560627037	5.08603188067268	5.82262902885354	4.99475727811224	4.71977271454784	4.95268955596898	5.99125098043979	5.36978481185036	4.42133997740546
TBC1D17	4.44467732886222	4.0145265006057	4.21846341862715	4.38912014788031	4.23912602648289	4.92476473035742	3.95529737925448	3.74564218085521	4.81251257712282	4.59886099971898	4.33584023090462	3.84015467376039
TBC1D19	3.51192926994057	3.49500966742404	3.29052128650064	3.19378775244828	3.02407261670821	3.11896753639218	2.93035367343193	3.15445938224694	2.50081834695678	2.52877713312657	2.78193729530251	3.0132383589258
TBC1D2	5.23226082888088	4.97116540746284	5.04370280035916	5.18436550391889	5.2930579328989	5.38732789903426	5.24753590250851	5.49710360348874	6.25095667313264	6.01567209535394	5.56240827269189	4.81395661738067
TBC1D20	6.1756529503856	5.39183796583601	6.02269996428959	6.0582334937962	6.06070906236071	6.54938022198481	6.00319300788038	5.72292886448503	6.17333473888908	6.14946719886277	6.12751324588139	6.10416976330855
TBC1D21	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TBC1D22A	4.71985153300812	4.22466244912256	4.06983787202978	4.04083337578367	4.76131873102298	4.82368584875211	4.42327541826408	3.77953638960753	4.67846195752188	4.78384398565701	4.80629238674026	3.51088550681744
TBC1D22B	4.77887973913874	4.48780397673021	4.52553776287558	4.44906420099341	4.37918995757752	4.92812698960739	4.59760240093448	4.23530948229178	4.72340911665466	4.41008297170733	4.90266982362551	4.55722964206932
TBC1D23	5.68950432208418	6.02981426974979	5.90106659233435	5.96435936661501	5.86013257814434	5.78418345392001	5.9474395146085	6.0794123354879	5.55611653018153	5.80469759470459	6.08364159474946	6.1763077160936
TBC1D24	3.22069520078454	2.07561564623563	2.40570559740966	2.391920534282	2.74213548850867	3.03413941029746	2.59836683475593	2.04299130665237	2.43582277034233	1.97886182897171	2.83718064418021	-0.0455049823030129
TBC1D25	3.54809990612455	3.85524115721134	3.61326995734232	3.86128513522556	3.96551207844624	4.15048391596619	3.55207000839789	3.02319111467498	3.74972791443568	4.31385844276953	4.2159103093149	3.07492791948394
TBC1D26	-1.53934144092778	-2.5338212663461	-3.15400561093548	-2.62833536174735	-2.59226042358828	-1.97661856553436	-1.86541708036361	-1.76339015861649	-0.116089777243609	-3.15400561093548	-2.59041744995853	-2.23025394200085
TBC1D28	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TBC1D2B	6.07015451429814	6.47847644991218	6.08211595893862	6.20356252085075	6.31541606020013	6.7083980100195	6.12993069957755	6.12060854594907	6.22834534337954	6.86113728440211	6.61938603854812	6.11259902424698
TBC1D30	0.794298194271618	-3.15400561093548	2.60167943007703	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	1.1172719574478	-3.15400561093548	-3.15400561093548	-3.15400561093547
TBC1D31	1.74679564756079	2.85441058570715	2.95458150881563	2.54626373407733	3.02407261670821	3.31662744560425	1.5469934546846	2.5262922215748	1.66298322147216	1.45498459346071	2.74774653231122	3.07492791948394
TBC1D32	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-0.308275151159853	-3.15400561093548	-3.15400561093548	-2.0057685901684	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TBC1D3B	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TBC1D3C	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TBC1D3D	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TBC1D3F	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-0.627802359093426	-3.15400561093548	-2.18173480246917	-3.15400561093548	-3.15400561093547	-3.15400561093548	-1.39284701370136	-1.92407130052709
TBC1D3G	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TBC1D3H	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TBC1D3I	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TBC1D3K	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TBC1D3L	3.37364864876414	3.31429530262259	4.12882720563433	3.56278957615929	2.94612311692848	3.70163247223616	3.10359363005573	3.45936143119142	3.98939598179664	2.76545786004745	2.92139278656404	3.14234420642918
TBC1D4	1.28055793329048	1.5598201676513	1.43597271598185	2.32239621535753	1.42194662544478	2.21662495790419	0.187738150849912	2.45616880409597	1.89829041245806	2.29674455614687	0.87227171416168	0.558597638158248
TBC1D5	5.18709809003883	5.29094841050332	4.85394653805293	4.40937950514512	5.40108310304275	5.69225915835478	4.55180693319449	4.18561352742183	4.05037127173124	4.83962535284664	4.93847738036635	4.32307107071221
TBC1D7	3.65810447845508	3.47948514539915	3.92424504217807	3.83156585695669	3.41254433352248	3.3571026038801	4.03354342889399	3.55192320925019	4.18500894186632	4.18378442926748	3.7757728327723	3.60350476557517
TBC1D8	6.6501585224826	6.37215149968328	6.86976140708469	6.00819060176086	6.24187945661032	6.82661133328822	6.10862481744618	5.90504227506175	6.14056778535418	5.79135932321565	5.71619830658239	6.3689239507631
TBC1D8B	4.96430016742119	5.27978823750069	4.92556698741024	5.33494243379567	5.01383556752468	5.23548363551762	4.78739553605938	5.18477136349567	4.96425889151672	4.93435994497636	4.91556049967133	5.52723175487473
TBC1D9	6.53141461731452	6.4843218172617	6.73955427220902	6.36613477244049	6.64100160018713	7.15400852941369	5.85349438937024	5.83769128551124	6.64524009891209	6.16563893553013	6.39753089735004	6.47160917194075
TBC1D9B	7.03812310483629	7.16402305226675	6.97960079939114	7.08929235678929	7.15678790052386	7.45313101863608	6.68107690647066	6.57191187562651	7.42494162728446	7.29782859601931	7.35079664605285	6.72075674740926
TBCA	6.37205906702747	6.50171714665941	6.55507845551576	6.11997816783411	6.124030003724	6.3939264803303	6.45894771115645	6.33522620136742	6.37207228807723	6.02456615403111	6.1197364481474	6.54273048754144
TBCB	5.61643576941594	5.49966186260362	5.6563936213614	5.35248781948698	5.38085637197962	5.46808107950357	5.24136683142552	5.10681565127853	5.39448260025487	4.82515387007743	5.14084948013887	5.2269059845323
TBCC	4.54115518815402	4.52608801424386	4.62723689942901	4.54068970142835	4.62099608843527	4.83447683596706	4.4941700000211	4.58113802642058	4.98144077555185	4.70067126608755	4.746947843084	4.26375807167771
TBCCD1	3.32444417765857	3.59924113450078	3.60498348278409	3.39683461201889	3.39797893321539	4.00523633977174	3.28248001150904	3.48306455356191	3.4374648347449	3.41768644537559	3.65183096726514	3.73488993995202
TBCD	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TBCE	4.19382513033132	4.17733530903493	4.33327075500092	3.94230992081116	4.11993297376766	4.46017178727924	4.13019502466885	4.14161055837867	4.39619684356297	4.09971078724012	4.05279118521744	4.47462753573754
TBCEL	4.96430016742119	5.36885005169681	5.49536344041455	5.18436550391889	5.36970290383324	5.27034047187238	5.13668173151972	5.46770381539807	5.29491673424297	4.94242774422744	4.94352095981336	5.57376285365114
TBCK	4.33715373704312	4.70360705322699	4.3581366026411	4.50661661790263	4.67334025089387	4.212463624244	4.04775359380862	4.23879453884576	3.53378602549105	3.87086362277555	4.52267534283868	4.33031663083623
TBK1	5.74197524167188	6.0204579081608	6.01802652136532	5.91915463509713	5.91614887140753	5.98478798453104	5.9749660321521	6.32378569006877	5.88764496398707	5.71962679389402	5.74537140164191	6.25074903373565
TBKBP1	1.41198347074889	1.33674823982096	1.79768819705606	0.880393097322317	2.18628800708824	2.21662495790419	-0.29552312180551	1.2292381290925	0.844273258097046	-0.811992113169663	0.430070661721153	-3.15400561093547
TBL1X	5.0475147184309	4.78163383754234	4.91889713980252	4.91830047916529	4.45853822943082	5.13722396214882	4.84548966979672	4.43080150731527	5.25308323814409	4.59886099971898	4.66382240535953	4.6411955232591
TBL1XR1	4.39787546141975	4.66980781134431	4.30796879966151	4.54068970142835	4.29522222579356	4.02421235162267	5.03335500727245	5.20272748412386	4.73696193849092	4.69749677770767	4.46070211359788	4.49411363666141
TBL1Y	-0.532010594522253	-0.365781950258505	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	0.254606055160633	-0.101142366154445	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TBL2	4.24760649648371	4.21532041080663	4.05774494553014	3.94693728759381	3.36090879080427	3.30632870502905	4.60402753729883	3.73086872774831	4.64290848523796	4.62916619615614	4.70894862920306	4.14551234961673
TBL3	4.44083464328695	4.54485568088022	4.38742071424364	4.28332265584289	4.42301087647935	5.00337210612798	4.57161182655398	4.29344004282904	5.24835929932284	4.9477813208461	4.82006938436578	4.00316592823583
TBP	3.95608407927112	4.04648567484001	3.94408959238194	4.04946519257054	4.02359541903623	4.2069378541648	3.96031407270047	4.07298248802863	4.09841176382167	4.15166872639996	4.05279118521744	4.05656734432869
TBPL1	4.63831049028157	4.60689907064016	4.69125998592096	4.44252542939866	4.50685104676207	4.67951832920518	4.8014411452309	4.74449960137816	4.74369090278458	4.16091782431922	4.22836200014799	4.95187604229265
TBPL2	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-2.44839575428493	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TBR1	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TBRG1	2.79648356311654	3.09752452091859	2.90143896632919	2.55841028167094	3.21896794334728	2.14907620173751	3.47704739571175	3.60689674122377	3.51817248405844	2.6120602357206	2.93158190650768	2.89116537994173
TBRG4	6.1452778128531	6.17301579374497	6.48230002391739	6.1443576085796	6.18468820288092	6.22104780211903	6.4175986510521	6.44866922983464	6.76169818239021	6.63341118175885	6.54335593736223	6.42752807248623
TBX1	1.99757930732512	1.96848113034895	1.76830610815739	1.62084122218608	1.79978956149129	2.21662495790419	0.837843336753776	1.3883264125908	1.07521070902997	1.99963068281628	1.8913504886583	1.57748714864557
